Date,Open,High,Low,Close,Volume,Size
2000/9/5,2015.062,2020.847,1959.592,1963.792,717958300,8915757703
2000/9/6,1955.499,1964.265,1923.598,1925.907,720582700,8866106842
2000/9/7,1929.296,1963.228,1929.296,1950.663,624957200,7624529243
2000/9/8,1955.153,1963.891,1945.918,1959.312,572772000,7143496715
2000/9/11,1963.271,1972.076,1956.078,1972.043,616319800,7367591968
2000/9/12,1975.412,1979.322,1965.401,1979.095,543594200,6906092960
2000/9/13,1980.528,1995.317,1975.126,1988.936,603444100,7726368744
2000/9/14,1989.974,1992.366,1973.021,1979.505,510427700,6510989113
2000/9/15,1978.037,1978.469,1966.879,1978.434,474006400,6103325893
2000/9/18,1979.53,1981.129,1946.176,1946.753,517698500,6380457737
2000/9/19,1937.319,1937.367,1895.49,1903.154,674231400,7938020137
2000/9/20,1902.912,1922.295,1892.276,1922.289,510608300,6535647098
2000/9/21,1924.83,1927.515,1905.653,1907.306,488490700,6417924970
2000/9/22,1904.573,1904.573,1888.091,1891.984,518016000,6447665327
2000/9/25,1889.904,1896.716,1874.21,1875.911,376553300,4674524252
2000/9/26,1878.311,1890.672,1878.051,1887.829,344896700,4629184949
2000/9/27,1889.875,1914.106,1889.873,1914.086,337982200,4291880230
2000/9/28,1915.497,1917.061,1886.941,1889.289,381802700,5118582604
2000/9/29,1888.201,1910.486,1888.07,1910.161,374559100,5101305167
2000/10/9,1912.076,1915.495,1897.238,1915.35,516677600,5724802256
2000/10/10,1917.896,1942.17,1917.683,1942.149,667750600,7010874613
2000/10/11,1944.248,1948.014,1931.462,1933.726,725288900,7663055501
2000/10/12,1933.143,1933.329,1918.466,1926.324,722605600,7630467733
2000/10/13,1927.354,1932.318,1911.357,1918.157,664271900,7331121311
2000/10/16,1917.446,1917.555,1897.906,1902.809,608503600,6096268604
2000/10/17,1902.073,1909.49,1896.945,1909.49,417493600,4690517354
2000/10/18,1911.705,1922.852,1911.705,1922.845,575503300,7781997420
2000/10/19,1925.214,1927.366,1911.182,1913.42,596505800,5938198755
2000/10/20,1913.162,1947.469,1912.378,1947.455,938766100,9689264200
2000/10/23,1952.956,1960.86,1945.674,1958.938,857797400,9638933905
2000/10/24,1960.366,1962.13,1945.527,1956.344,635728300,7342628845
2000/10/25,1957.378,1978.992,1957.313,1977.254,1150654500,11408579782
2000/10/26,1979.3,1980.63,1962.2,1967.67,1065276400,8684369309
2000/10/27,1968.17,1971.79,1957.74,1967.41,903711100,7786520725
2000/10/30,1967.65,1974.24,1962.81,1973.58,993944900,9374286601
2000/10/31,1974.53,1979.99,1956.42,1961.29,909042200,7911979251
2000/11/1,1961.08,1977.37,1959.72,1977.36,850194000,8196133274
2000/11/2,1981.77,1992.86,1980.89,1984.26,893385100,8841706387
2000/11/3,1984.99,1989.11,1977.21,1981.63,932081800,7328831088
2000/11/6,1983.073,1992.879,1982.751,1991.173,999681900,8928639322
2000/11/7,1993.45,1997.08,1990.06,1997.08,789874700,7278831072
2000/11/8,1999.15,2012.99,1998.35,2012.91,925427200,8600386699
2000/11/9,2016.22,2032.52,2014.84,2032.48,1405162800,13103294848
2000/11/10,2037.08,2051.34,2033.63,2047.46,1396590000,15893170969
2000/11/13,2054.48,2071.69,2053.44,2070.79,1440877700,15478739294
2000/11/14,2072.79,2085.12,2055.21,2085.12,1244877700,14376826160
2000/11/15,2087.28,2092.65,2074.38,2081.91,1333426700,14338161285
2000/11/16,2081.14,2096.05,2080.61,2095.98,1282182000,14983268999
2000/11/17,2098.89,2104.7,2084.9,2093.24,1180132600,13085711370
2000/11/20,2092.59,2101.4,2078.28,2101.39,1310295900,13467538085
2000/11/21,2104.07,2112.91,2095.58,2097.98,1247971800,12041539348
2000/11/22,2097.28,2113.35,2091.62,2113.3,1214670700,12051088792
2000/11/23,2119.16,2125.72,2109.22,2119.44,1249207700,14288672069
2000/11/24,2119.01,2125.41,2045.51,2053.37,1649756200,16602799282
2000/11/27,2041.16,2062.81,2031.93,2049.67,1058782600,11467955133
2000/11/28,2052.78,2079.48,2052.78,2079.4,858896600,9261743752
2000/11/29,2081.5,2082.9,2055.94,2067.5,994362900,10754439872
2000/11/30,2067.07,2072.29,2057.04,2070.61,846555000,9115262372
2000/12/1,2073.09,2082.03,2071.5,2081.84,1228528600,8622493778
2000/12/4,2084.48,2092.32,2077.81,2092.14,1422885000,9442143252
2000/12/5,2094.99,2097.29,2085.8,2091.67,1389586400,8833567259
2000/12/6,2093,2095.44,2070.35,2075.63,1138332500,10794542961
2000/12/7,2072.53,2078.14,2060.73,2075.04,968736100,10197656118
2000/12/8,2074.566,2083.271,2069.66,2073.163,1158323500,10305751083
2000/12/11,2072.283,2072.476,2039.003,2046.076,1198653400,9100692024
2000/12/12,2045.17,2059.053,2037.901,2059.053,1099182800,9456604726
2000/12/13,2057.383,2059.601,2050.178,2056.12,938510200,8631890286
2000/12/14,2056.998,2059.273,2046.938,2051.079,1419281300,6874509928
2000/12/15,2052.793,2055.609,2036.881,2039.364,1320590700,7922513796
2000/12/18,2038.448,2044.56,2024.286,2044.545,1126258800,9212166317
2000/12/19,2047.348,2056.757,2046.029,2049.032,1136818300,10994977020
2000/12/20,2050.068,2071.309,2048.642,2071.268,1192071800,11135318459
2000/12/21,2075.562,2086.939,2074.336,2076.886,1249834900,12452922887
2000/12/22,2078.426,2079.967,2066.223,2069.768,1203266000,12617511504
2000/12/25,2071.567,2075.213,2062.036,2068.174,1206101200,11965238322
2000/12/26,2070.377,2076.408,2068.813,2076.266,1042805500,10872508580
2000/12/27,2077.718,2079.762,2055.998,2058.244,1176163200,11810701345
2000/12/28,2054.517,2061.051,2047.742,2053.704,1384240000,11352368203
2000/12/29,2055.828,2073.878,2055.505,2073.477,1365868000,11666403733
2001/1/2,2077.076,2103.538,2074.882,2103.469,1865074600,13405094725
2001/1/3,2108.254,2123.9,2105.497,2123.899,1715767200,17516832575
2001/1/4,2125.485,2127.419,2113.179,2117.405,1342354000,14295245398
2001/1/5,2117.664,2125.381,2114.056,2125.3,1328817500,14844236253
2001/1/8,2128.602,2131.98,2092.097,2102.064,1478708500,15887661764
2001/1/9,2099.323,2111.1,2082.841,2101.135,1164933800,11581766655
2001/1/10,2102.085,2125.67,2102.066,2125.615,1291688300,13026253420
2001/1/11,2129.61,2131.368,2117.029,2119.141,1407220900,14615713425
2001/1/12,2116.846,2117.727,2100.273,2104.747,1066088200,11017289330
2001/1/15,2097.091,2097.092,2030.288,2032.443,1499858800,13412559204
2001/1/16,2018.298,2045.946,2007.706,2045.887,1158372200,10405910779
2001/1/17,2046.377,2048.695,2031.756,2034.584,732413400,6609475901
2001/1/18,2033.686,2049.355,2033.576,2043.11,1034157100,8381612881
2001/1/19,2046.581,2067.877,2046.541,2065.606,1183126400,8601583114
2001/2/5,2069.856,2072.547,2005.683,2008.032,897424300,7400294453
2001/2/6,1999.723,1999.725,1956.178,1995.315,952842700,7974362139
2001/2/7,1995.603,1998.25,1978.599,1979.939,588222900,5171535537
2001/2/8,1977.559,1986.898,1926.4,1930.138,888573700,7517260413
2001/2/9,1935.188,1963.329,1935.188,1956.97,1123701900,7748484063
2001/2/12,1958.655,1961.81,1935.587,1961.221,720307500,6524706396
2001/2/13,1962.527,1973.999,1958.991,1963.528,540351400,5135049549
2001/2/14,1962.738,1966.84,1956.423,1963.2,438215300,4177529163
2001/2/15,1963.449,1966.923,1944.56,1946.479,450675600,4262383222
2001/2/16,1942.049,1942.123,1911.871,1941.964,675021000,6112809428
2001/2/19,1942.579,1969.347,1935.651,1967.55,584608300,5220087956
2001/2/20,1969.777,1980.386,1947.255,1953.218,643593400,6328305448
2001/2/21,1948.417,1948.417,1901.205,1909.326,761781700,7402122577
2001/2/22,1901.993,1922.457,1893.783,1907.26,505473400,5184099982
2001/2/23,1906.914,1936.634,1906.551,1936.346,620974000,5555908953
2001/2/26,1940.77,1953.77,1935.55,1953.34,730281100,6871463818
2001/2/27,1956.272,1962.284,1946.98,1962.042,739859400,6572695409
2001/2/28,1964.356,1965.021,1950.931,1959.18,614135400,6674842010
2001/3/1,1959.009,1968.357,1953.721,1965.121,1166736900,7958979704
2001/3/2,1969.056,1987.389,1968.961,1985.111,1516357800,7911483388
2001/3/5,1991.28,1993.805,1979.654,1984.2,1071935900,7417398265
2001/3/6,1986.732,1990.06,1977.111,1990.06,2087224000,14083043121
2001/3/7,1991.276,1996.853,1986.044,1991.177,1389005400,10411173991
2001/3/8,1990.637,2002.252,1989.869,2000.9,1149040300,9116276642
2001/3/9,2003.205,2015.503,1999.478,2011.66,1568103400,12913043000
2001/3/12,2013.312,2015.597,2004.964,2012.552,1233348900,10696975765
2001/3/13,2012.155,2012.772,1992.171,1998.699,1387481900,10681301501
2001/3/14,1996.152,2018.619,1994.944,2018.616,1070314700,9090213364
2001/3/15,2019.725,2027.333,2017.588,2022.601,1375851100,11542905272
2001/3/16,2023.029,2024.28,2011.992,2020.236,1238652400,10272257578
2001/3/19,2019.851,2036.63,2017.491,2036.617,1395060700,11601354731
2001/3/20,2039.554,2045.941,2037.174,2045.793,1248026300,11586387452
2001/3/21,2047.633,2066.391,2046.434,2066.39,1964284000,12963828235
2001/3/22,2071.202,2087.532,2068.142,2087.532,2361955700,17676007273
2001/3/23,2091.176,2093.949,2052.555,2053.539,2429779300,18580195970
2001/3/26,2052.055,2089.987,2052.055,2089.881,2131132300,14310990617
2001/3/27,2096.502,2107.302,2090.902,2107.258,1798430500,15898231606
2001/3/28,2109.755,2112.879,2096.917,2106.874,1571755900,15209667765
2001/3/29,2107.224,2111.734,2096.934,2101.658,1553537600,15283496688
2001/3/30,2101.1,2112.833,2096.284,2112.775,2439539100,13560668736
2001/4/2,2117.45,2126.967,2114.778,2125.084,2373835600,15302089271
2001/4/3,2127.781,2129.829,2109.251,2123.052,2060855500,12823849329
2001/4/4,2123.885,2128.157,2084.93,2090.719,2081239900,14766596329
2001/4/5,2084.807,2112.619,2081.644,2112.6,2305954200,11267333518
2001/4/6,2116.377,2122.22,2103.264,2108.606,3741648800,10596703339
2001/4/9,2108.969,2117.411,2100.972,2117.367,2587892600,11780114412
2001/4/10,2119.538,2128.547,2119.359,2128.479,2076245200,10866473107
2001/4/11,2130.895,2134.507,2121.156,2131.397,1532366100,11560119546
2001/4/12,2132.808,2141.917,2124.815,2134.798,1878638400,17650622902
2001/4/13,2135.669,2145.437,2130.594,2145.4,1874717300,13652048108
2001/4/16,2150.292,2168.078,2150.286,2168.059,3151184400,19551496827
2001/4/17,2173.304,2177.158,2163.191,2176.679,2855257700,20671818346
2001/4/18,2177.987,2179.741,2167.593,2172.564,2212785100,18518058145
2001/4/19,2172.431,2175.575,2148.308,2172.87,2454431500,19874416346
2001/4/20,2173.956,2179.57,2152.006,2152.335,2281270300,21906310129
2001/4/23,2150.341,2157.512,2132.55,2150.426,2182788400,18665045955
2001/4/24,2151.341,2166.19,2151.339,2166.174,1351537200,14266589779
2001/4/25,2168.051,2170.387,2115.264,2119.18,1819485500,17711213174
2001/4/26,2113.391,2125.788,2102.825,2105.056,1328548300,13482611315
2001/4/27,2104.034,2120.844,2104.034,2115.109,1362535000,10974030209
2001/4/30,2117.168,2122.503,2111.952,2119.184,1091178200,10497143984
2001/5/8,2119.898,2138.038,2119.894,2137.994,848036700,8704695654
2001/5/9,2140.554,2142.377,2127.319,2132.89,971903300,10453425273
2001/5/10,2134.191,2147.339,2134.191,2147.283,985055800,11162464312
2001/5/11,2150.322,2155.422,2144.759,2155.405,1380646300,10971413078
2001/5/14,2161.614,2178.7,2160.123,2178.466,2525319900,16209586946
2001/5/15,2184.787,2191.068,2176.786,2191.064,2465610100,17346849869
2001/5/16,2195.365,2199.536,2187.414,2199.505,1894789000,17561127550
2001/5/17,2201.983,2205.013,2187.841,2194.647,2791246900,16880669737
2001/5/18,2194.62,2203.374,2186.647,2203.372,3200143200,17431723734
2001/5/21,2207.781,2213.752,2202.739,2213.595,3365353800,19288406288
2001/5/22,2215.775,2218.445,2205.253,2210.337,1525445000,14681261065
2001/5/23,2210.851,2213.4,2175.277,2197.595,2026268600,17438179134
2001/5/24,2198.008,2202.842,2192.169,2198.297,1432894800,15475624326
2001/5/25,2199.661,2204.239,2181.249,2193.576,1358086100,13727022942
2001/5/28,2194.453,2194.829,2171.682,2179.699,1494715000,15291972290
2001/5/29,2177.647,2188.764,2176.558,2180.276,1206550900,13221503246
2001/5/30,2180.62,2211.205,2180.529,2211.201,1902492800,14402927451
2001/5/31,2217.873,2222.651,2208.884,2214.257,1857307800,16855249843
2001/6/1,2216.56,2223.264,2212.16,2219.591,1780580700,17420038843
2001/6/4,2223.911,2229.055,2222.228,2226.779,2563984100,18297349027
2001/6/5,2229.247,2235.504,2226.818,2234.987,2403872300,16845995608
2001/6/6,2237.989,2241.087,2224.304,2238.501,1687837800,17074328596
2001/6/7,2241.014,2242.691,2223.414,2229.812,992404800,14376232021
2001/6/8,2229.205,2229.414,2211.75,2223.068,896480600,14007784630
2001/6/11,2223.795,2226.61,2206.636,2214.623,997664400,13600023648
2001/6/12,2213.545,2223.297,2211.862,2222.959,1016416400,14480012550
2001/6/13,2227.071,2242.423,2226.878,2242.423,1070147100,15797215965
2001/6/14,2243.299,2245.435,2201.008,2202.398,1790119600,17930530922
2001/6/15,2196.685,2212.094,2188.25,2210.97,1010032500,15446384897
2001/6/18,2211.892,2214.105,2157.122,2167.647,1032772500,15957379623
2001/6/19,2163.319,2174.211,2158.759,2170.454,689648300,10325506846
2001/6/20,2171.011,2180.731,2157.396,2163.123,583817700,8642624308
2001/6/21,2164.123,2189.225,2164.09,2189.145,557356400,8041819766
2001/6/22,2191.356,2206.511,2188.938,2206.067,799200900,10375097659
2001/6/25,2210.069,2230.221,2210.041,2230.197,1150047800,14482370495
2001/6/26,2234.071,2236.778,2223.498,2233.591,1601655200,16215559194
2001/6/27,2234.708,2237.523,2223.812,2229.828,966827600,13143927786
2001/6/28,2231.368,2237.492,2213.577,2219.25,1336248300,13077432494
2001/6/29,2218.573,2225.353,2214.157,2218.029,1723035100,9578770401
2001/7/2,2220.419,2223.207,2201.586,2205.985,1208340700,9734739585
2001/7/3,2206.848,2211.86,2191.68,2211.83,2036418500,8128678619
2001/7/4,2212.971,2216.223,2199.629,2202.058,1437927400,7097450490
2001/7/5,2202.303,2204.263,2176.753,2181.663,1283470800,8958141559
2001/7/6,2179.81,2187.237,2168.78,2170.521,621797100,8616208191
2001/7/9,2169.467,2175.165,2164.009,2169.655,510633300,7344830804
2001/7/10,2172.608,2189.795,2172.593,2189.785,532441500,7517806443
2001/7/11,2190.977,2192.523,2167.671,2168.74,489480700,6976560708
2001/7/12,2164.915,2168.395,2153.68,2165.491,475334600,6825996506
2001/7/13,2167.7,2178.017,2158.852,2161.34,505082700,7374971789
2001/7/16,2176.337,2183.517,2142.083,2146.236,710879300,10684817403
2001/7/17,2145.485,2146.033,2121.284,2140.981,580339500,8389687026
2001/7/18,2142.011,2147.838,2137.405,2146.541,389623800,5640054173
2001/7/19,2146.515,2150.267,2135.242,2150.265,545303300,6882558744
2001/7/20,2153.237,2179.77,2153.144,2179.624,815507000,11548355236
2001/7/23,2183.743,2185.855,2166.332,2169.007,973624100,10429149210
2001/7/24,2162.751,2162.751,2129.181,2136.454,737440244,10255277499
2001/7/25,2130.45,2140.497,2108.764,2112.256,621897206,8441631781
2001/7/26,2109.92,2116.559,2086.076,2094.009,569391426,7673060804
2001/7/27,2093.869,2101.15,2063.89,2065.728,585945321,7881566812
2001/7/30,2056.763,2056.773,1955.974,1956.823,759273348,9727669368
2001/7/31,1939.262,1978.1,1909.297,1920.318,712509425,8769210669
2001/8/1,1925.239,1986.941,1925.239,1986.928,743892696,9035162959
2001/8/2,1989.64,1990.699,1912.726,1957.023,649304481,7882715918
2001/8/3,1956.543,1965.322,1948.902,1958.692,433033413,5392849859
2001/8/6,1953.412,1953.449,1867.86,1882.126,670411344,7951114132
2001/8/7,1872.667,1911.21,1861.779,1903.932,785885529,8506005927
2001/8/8,1902.872,1907.948,1885.418,1895.169,1129547749,8037427480
2001/8/9,1894.692,1924.648,1894.048,1924.59,799221833,7777659774
2001/8/10,1929.962,1956.397,1929.689,1955.036,1470513900,10767091674
2001/8/13,1956.925,1963.138,1942.072,1955.1,659646200,7601669262
2001/8/14,1955.507,1960.947,1924.269,1939.542,564671400,6818213127
2001/8/15,1938.544,1949.164,1935.389,1947.359,406760900,4984717018
2001/8/16,1948.267,1950.464,1918.491,1919.645,451565900,5405537985
2001/8/17,1916.843,1928.141,1909.673,1924.003,428334500,4945063738
2001/8/20,1923.099,1937.155,1917.095,1934.489,599049700,6349408612
2001/8/21,1936.056,1947.403,1935.77,1938.871,503048000,5834753841
2001/8/22,1935.535,1935.557,1891.352,1903.446,666544400,7531068053
2001/8/23,1892.37,1903.467,1869.492,1902.99,541883300,7039790170
2001/8/24,1903.385,1912.186,1883.235,1886.8,778366900,6626117193
2001/8/27,1881.309,1881.309,1824.875,1827.25,642240600,8533415666
2001/8/28,1816.659,1843.44,1795.567,1843.385,579221600,7195598859
2001/8/29,1846.817,1865.482,1837.942,1847.536,500775800,6435768523
2001/8/30,1846.187,1846.542,1831.021,1839.631,333766700,4167963515
2001/8/31,1838.214,1846.944,1831.517,1834.138,313606500,3657216971
2001/9/3,1831.703,1831.796,1813.367,1817.19,375756500,4566065371
2001/9/4,1815.27,1862.399,1814.917,1862.36,577675000,7228937238
2001/9/5,1868.361,1888.901,1863.833,1868.27,576757800,7342648825
2001/9/6,1867.633,1876.471,1853.289,1861.561,401022600,5237039339
2001/9/7,1858.242,1858.242,1807.141,1808.844,534260600,6510054132
2001/9/10,1790.21,1858.204,1774.832,1856.529,613546700,7570420330
2001/9/11,1859.966,1871.13,1849.612,1863.78,518690000,6564937593
2001/9/12,1822.129,1858.689,1815.593,1852.604,959051500,9852090612
2001/9/13,1851.615,1857.855,1837.816,1839.909,388451200,4730889777
2001/9/14,1838.674,1846.015,1814.744,1818.382,499779700,5505286687
2001/9/17,1811.904,1816.259,1782.503,1784.608,528683500,5668955973
2001/9/18,1784.591,1817.559,1780.046,1798.622,407328900,4488183676
2001/9/19,1800.239,1822.972,1784.911,1822.695,396188900,4832961256
2001/9/20,1826.417,1836.786,1814.459,1818.419,485792300,5820950887
2001/9/21,1815.562,1821.341,1803.802,1807.019,357065300,4024930901
2001/9/24,1804.887,1808.703,1791.621,1794.961,274467000,3276990847
2001/9/25,1799.979,1813.307,1788.402,1793.884,289103000,3395763491
2001/9/26,1793.651,1793.67,1765.169,1767.814,276968000,3273619392
2001/9/27,1765.622,1779.133,1750.764,1764.932,317250100,3770561929
2001/9/28,1766.13,1774.297,1751.721,1764.867,342117900,4046742860
2001/10/8,1766.133,1773.798,1723.04,1726.533,271852300,3081936905
2001/10/9,1724.173,1751.066,1722.223,1744.64,272097600,3151315983
2001/10/10,1744.042,1744.637,1683.707,1686.612,393135100,4675751398
2001/10/11,1682.317,1693.215,1634.208,1638.326,437030800,4937634568
2001/10/12,1637.749,1700.708,1598.793,1691.326,723925600,8113369515
2001/10/15,1692.173,1703.588,1670.265,1687.28,458875800,5149456451
2001/10/16,1689.187,1691.651,1649.201,1655.902,338167600,3769386293
2001/10/17,1654.929,1661.882,1635.916,1643.066,274360000,3081268176
2001/10/18,1642.012,1651.11,1609.382,1615.579,329586800,3531477167
2001/10/19,1610.445,1610.445,1550.912,1572.453,593012700,6162060926
2001/10/22,1558.468,1563.398,1514.862,1520.669,423059800,4282266810
2001/10/23,1642.22,1670.738,1625.149,1670.562,1421937900,15108635558
2001/10/24,1733.637,1744.923,1685.716,1718.06,2034710100,23413280512
2001/10/25,1708.028,1708.028,1673.053,1676.499,972533100,11938461176
2001/10/26,1669.157,1681.904,1651.524,1677.878,648865100,7450645223
2001/10/29,1678.725,1701.124,1678.725,1700.477,548875600,6326986213
2001/10/30,1702.862,1704.483,1680.437,1682.769,399672300,4570871643
2001/10/31,1678.926,1689.17,1655.886,1689.17,405136500,4521886953
2001/11/1,1692.351,1717.736,1688.095,1707.754,631984900,6950324291
2001/11/2,1703.924,1711.742,1688.572,1691.351,429508900,4625092210
